timestamp,speed,rpm,calculatedEngineload
1462539650268,34,4000,17.42307692
1462539650328,45,4500,17.20879121
1462539650388,45,5000,16.99450549
1462539650448,4,5500,16.78021978
1462539650508,54,6000,16.56593407
1462539650568,54,6500,16.35164835
1462539650628,3,7000,16.13736264
1462539650688,43,7500,15.92307692
1462539650748,3,8000,15.70879121
1462539650808,42,8500,15.49450549
1462539650868,23,9000,15.28021978
1462539650928,32,3000,15.06593407
1462539650988,45,2000,14.85164835
1462539651048,56,4000,14.63736264
1462539651108,57,4000,14.42307692
1462539651168,38,4500,14.20879121
1462539651228,23,5000,17
1462539651288,23,5500,18
1462539651348,45,6000,19
1462539651408,3,6500,20
1462539651468,23,7000,21.43113553
1462539651528,34,7500,22.6670853
1462539651588,34,8000,23.90303506
1462539650508,54,6000,25.13898482
1462539650568,54,6500,26.37493459
1462539650628,3,7000,27.61088435
1462539650688,43,7500,28.84683412
1462539650748,3,8000,30.08278388
1462539650808,42,8500,31.31873365
1462539650868,23,9000,20
1462539650928,32,3000,23
1462539650988,45,2000,23
1462539651048,56,4000,25
1462539651108,57,4000,25
1462539651168,38,4500,15
1462539651228,23,5000,25
1462539651288,23,5500,25
1462539651348,45,6000,28
1462539651408,3,6500,14
1462539651468,23,7000,24
1462539651528,34,7500,19
1462539651588,34,8000,19
1462539650508,54,6000,20.42307692
1462539650568,54,6500,20.20879121
1462539650628,3,7000,19.99450549
1462539650688,43,7500,19.78021978
1462539650748,3,8000,19.56593407
1462539650808,42,8500,19.35164835
1462539650868,23,9000,19.13736264
1462539650928,32,3000,18.92307692
1462539650988,45,2000,18.70879121
1462539651048,56,4000,18.49450549
1462539651108,57,4000,18.28021978
1462539651168,38,4500,18.06593407
1462539651228,23,5000,17.85164835
1462539651288,23,5500,17.63736264
1462539651348,45,6000,17.42307692
1462539651408,3,6500,17.20879121
1462539651468,23,7000,16.99450549
1462539651528,34,7500,16.78021978
1462539651588,34,8000,16.56593407
1462539650508,54,6000,16.35164835
1462539650568,54,6500,16.13736264
1462539650628,3,7000,15.92307692
1462539650688,43,7500,15.70879121
1462539650748,3,8000,15.49450549
